# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b;;;;;;
# 603fd3987364b09f9aacb70d1ed12c268e24dd56;;;;;;
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
62.7871778;13.5278502;-17.11541198;2.0391997;-0.0013923;8;0
62.987137;13.53223969;-17.07565355;2.0389339;-0.001266;8;0
63.1870961;13.53662918;-17.03589513;2.0386934;-0.0011399;8;0
63.3870553;13.54101867;-16.9961367;2.0384781;-0.0010137;8;0
63.5870145;13.54540816;-16.95637828;2.038288;-0.0008877;8;0
63.7869736;13.54979765;-16.91661985;2.038123;-0.0007617;8;0
63.9869328;13.55418714;-16.87686143;2.0379833;-0.0006358;8;0
64.186892;13.55857663;-16.837103;2.0378688;-0.00051;8;0
64.3868511;13.56351481;-16.79237477;2.0377794;-0.0003842;8;0
64.5868103;13.56790429;-16.75261635;2.0377151;-0.0002586;8;0
64.7867695;13.57229378;-16.71285792;2.0376759;-0.0001332;8;0
64.9867286;13.57668327;-16.6730995;2.0376618;-0.0000081;8;0
65.1866878;13.58107276;-16.63334107;2.0376726;0.0001158;8;0
65.3866469;13.58546225;-16.59358265;2.0377081;0.0002397;8;0
65.5866061;13.58985174;-16.55382422;2.0377682;0.0003598;8;0
65.7865653;13.59419092;-16.51406033;2.037852;0.0004785;8;0
65.9865244;13.59841872;-16.46424333;2.0379598;0.0006072;8;0
66.1864836;13.60060286;-16.42430326;2.0380976;0.0007711;8;0
66.3864428;13.60264801;-16.38435558;2.0382682;0.0009351;8;0
66.5864019;13.60469316;-16.3444079;2.0384715;0.001098;8;0
66.7863611;13.6067383;-16.30446021;2.0387073;0.0012605;8;0
66.9863203;13.60878345;-16.26451253;2.0389755;0.0014204;8;0
67.1862794;13.6108286;-16.22456485;2.0392746;0.0015709;8;0
67.3862386;13.61287374;-16.18461716;2.0396038;0.0017215;8;0
67.5861978;13.61491889;-16.14466948;2.0399631;0.0018719;8;0
67.7861569;13.61696404;-16.1047218;2.0403524;0.0020223;8;0
67.9861161;13.6184979;-16.07476104;2.0407718;0.0021725;8;0
68.1860753;13.62054305;-16.03481335;2.0412212;0.0023227;8;0
68.3860344;13.62258819;-15.99486567;2.0417007;0.0024728;8;0
68.5859936;13.62463334;-15.95491799;2.0422101;0.0026228;8;0
68.7859527;13.62667849;-15.9149703;2.0427496;0.0027727;8;0
68.9859119;13.62872364;-15.87502262;2.043319;0.0029225;8;0
69.1858711;13.63076878;-15.83507494;2.0439183;0.0030722;8;0
69.3858302;13.63281393;-15.79512726;2.0445476;0.0032219;8;0
69.5857894;13.63485908;-15.75517957;2.0452068;0.0033715;8;0
69.7857486;13.63690423;-15.71523189;2.0458959;0.003521;8;0
69.9857077;13.63894937;-15.67528421;2.0466149;0.0036704;8;0
70.1856669;13.64099452;-15.63533652;2.0473638;0.0038197;8;0
70.3856261;13.6438066;-15.58040846;2.0481425;0.003969;8;0
70.5855852;13.64585175;-15.54046078;2.0489511;0.0041182;8;0
70.7855444;13.64789689;-15.50051309;2.0497894;0.0042673;8;0
70.9855036;13.65019768;-15.45557195;2.0506576;0.0044163;8;0
71.1854627;13.65224283;-15.41562427;2.0515556;0.0045652;8;0
71.3854219;13.65428798;-15.37567659;2.0524833;0.0047141;8;0
71.5853811;13.65633313;-15.3357289;2.0534408;0.0048628;8;0
71.7853402;13.65837827;-15.29578122;2.0544281;0.0050115;8;0
71.9852994;13.66042342;-15.25583354;2.055445;0.0051601;8;0
72.1852586;13.66246857;-15.21588585;2.0564917;0.0053086;8;0
72.3852177;13.66451372;-15.17593817;2.057568;0.0054571;8;0
72.5851769;13.66655886;-15.13599049;2.0586741;0.0056055;8;0
72.785136;13.66860401;-15.0960428;2.0598098;0.0057538;8;0
72.9850952;13.67064916;-15.05609512;2.0609751;0.0059021;8;0
73.1850544;13.67269431;-15.01614744;2.0621701;0.0060502;8;0
73.3850135;13.67473945;-14.97619976;2.0633947;0.0061983;8;0
73.5849727;13.6767846;-14.93625207;2.0646489;0.0063463;8;0
73.7849319;13.67882975;-14.89630439;2.0659327;0.0064942;8;0
73.984891;13.6808749;-14.85635671;2.067246;0.0066421;8;0
