,vehicleid,delaytime
913,NW1914,44.04356861114502
914,SE1929,37.085386991500854
915,SN1940,13.353531837463379
916,NW1926,35.218212366104126
917,SE1941,15.809017181396484
918,NS1937,13.301382541656494
919,NW1938,14.316318273544312
920,SE1953,13.773184299468994
921,SN1952,13.008582592010498
922,ES0945,26.99365735054016
923,WN0942,29.04494047164917
924,ES0957,19.773147344589233
925,WN0954,22.041403770446777
926,WN0966,14.733768939971924
927,NS1949,24.981922149658203
928,SN1964,17.239628314971924
929,NW1950,26.137357234954834
930,NS1961,16.912703037261963
931,SE1965,19.696945905685425
932,SN1976,14.354748487472534
933,NW1962,18.471247911453247
