,vehicleid,delaytime,,
934,SN1769,91.68591237,,
935,SN1774,91.6821847,,
936,SN1795,91.67792869,,
937,SN1807,91.67405629,,
938,SN1855,91.669029,,
939,SN1867,91.66545272,,
940,SN1871,91.66142201,,
941,SN1879,91.6584053,,
942,SN1897,91.65437794,,
943,SN1923,91.65095711,,
944,SN1929,91.64820361,,
945,SN1930,91.64496565,,
946,SN1940,91.64151621,,
947,SN1944,91.6380868,,
948,NS1760,90.77757835,,
949,NS1792,90.77307367,,
950,NS1799,90.77066159,,
951,NS1803,90.7675097,,
952,NS1821,90.76408482,,
953,NS1825,90.76120806,,
954,NS1831,90.7585609,,
955,NS1834,90.75639081,,
956,NS1847,90.75450206,,
957,NS1853,90.75076699,,
958,NS1860,90.74742675,,
959,NS1866,90.7442522,,
960,NS1892,90.74319649,,
961,NS1909,90.74145842,,
962,NS1910,90.73809719,,
963,NS1912,90.73461843,,
964,NS1918,90.73097563,,
965,NS1922,90.72854877,,
966,NS1925,90.72539496,,
967,NS1928,90.72223902,,
968,NS1933,90.71916628,,
969,NS1936,90.71646142,,
970,NS1938,90.71394682,,
971,NS1943,90.71092391,,
972,SE1719,91.97398639,,
973,SE1727,91.96939659,,
974,SE1731,91.96553612,,
975,SE1749,91.96277118,,
976,SE1778,91.95943975,,
977,SE1780,91.95647383,,
978,SE1787,91.95315146,,
979,SE1793,91.94915867,,
980,SE1796,91.94534683,,
981,SE1824,91.9415648,,
982,SE1844,91.93883276,,
983,SE1863,91.93537521,,
984,SE1887,91.9310205,,
985,SE1889,91.92969513,,
986,SE1907,91.92684865,,
987,SE1914,91.92349315,,
988,SE1916,91.92062807,,
989,SN1945,91.92431808,,
990,NW1951,90.48443413,,
991,NS1958,90.8705852,,
992,SN1946,92.23757339,,
993,SE1949,92.20674181,,
994,NW1967,90.89717126,,
995,WN01033,42.03262067,,
996,ES0986,40.81931973,,
997,WN01046,42.00907278,,
998,WN01047,42.00596142,,
999,WN01063,42.00247598,,
1000,WN01068,41.99801803,,
1001,WN01084,41.99464631,,
1002,WN01085,41.991328,,
1003,WN01089,41.98833871,,
1004,WN01098,41.98484659,,
1005,ES01002,40.45697904,,
1006,WN01106,41.70720935,,
1007,ES01026,40.14745092,,
1008,ES01044,40.14451694,,
1009,ES01050,39.87704587,,
1010,ES01055,39.87369657,,
1011,ES01056,39.87075019,,
1012,ES01061,39.86730862,,
1013,WN01125,41.01253843,,
1014,ES01131,39.23687029,,
1015,WN01130,40.28623366,,
1016,ES01170,38.84128428,,
1017,WN01151,39.82871485,,
1018,WN01174,24.07632184,,
1019,WN01175,24.07404542,,
1020,ES01187,22.92765069,,
1021,WN01184,23.55973864,,
1022,WN01191,23.55579829,,
1023,WN01209,23.54802513,,
1024,WN01220,23.54509497,,
1025,WN01229,23.53206897,,
1026,ES01204,21.85912037,,
1027,WN01288,22.59060097,,
1028,ES01205,21.36255145,,
1029,ES01213,21.35798383,,
1030,ES01215,21.35407734,,
1031,ES01235,21.34948492,,
1032,ES01262,21.34516644,,
1033,ES01269,21.34040928,,
1034,ES01277,21.33783031,,
1035,WN01301,19.4527967,,
1036,WN01305,19.78842402,,
1037,WN01307,19.87388134,,
1038,WN01324,19.42257524,,
1039,WN01327,18.58019352,,
1040,ES01333,16.42832589,,
1041,WN01336,17.10154033,,
1042,ES01345,16.25503874,,
1043,WN01358,17.81509972,,
1044,NS1974,216.0887353,,
1045,SN1970,217.0900989,,
1046,SE1965,217.0496516,,
1047,NS1977,215.7240145,,
1048,NW1982,215.6539204,,
1049,SN1988,150.4146571,,
1050,SE1992,150.3597853,,
1051,NW1996,148.5421419,,
,,,,
,,42.58385018,,75.14285714
